"crrdr_d","ID","endID","all_pa_area_sqkm","all_pa_pct_overlap","nPAs","LCP_length_km","nKBAs"
"CORR1548","Reserva Natural Horizontes","H0389",10383.4733067755,41.1938866594587,2,127.134011840022,1
"CORR1549","Reserva Natural Horizontes","H0392",10002.0724246638,38.0032940731597,2,132.750769573886,1
"CORR1550","Reserva Natural Horizontes","H0382",8875.79496013087,24.2090439110486,7,184.862737413094,1
"CORR1551","Aves de  El Paujil","H0473",6583.24356543762,49.1403319058329,4,68.1178724225288,1
"CORR1552","Aves de  El Paujil","H0475",6583.24356543762,46.2667162167672,4,72.369814967555,1
"CORR1553","Aves de  El Paujil","H0478",6583.24356543762,38.0766151151826,4,87.8671661504266,1
"CORR1554","Aves de  El Paujil","H0479",6583.24356543762,34.4678896987255,4,97.1200830205218,1
"CORR1555","Aves de  El Paujil","H0460",2047.27140901393,8.58506635113088,4,121.068820300607,2
"CORR1556","Serrania de los Yariguies","H0473",19953.0915788933,62.9711535048591,5,161.328794973595,1
"CORR1557","Serrania de los Yariguies","H0391",1498.94336478741,5.67513606677262,1,134.43281074242,1
"CORR1558","Serrania de los Yariguies","H0393",1498.94336478741,5.88709291889081,1,129.591103151503,1
"CORR1559","Serrania de los Yariguies","H0475",19953.0915788933,61.3598490865917,5,165.580737518622,1
"CORR1560","Serrania de los Yariguies","H0478",19953.0915788933,56.1126324135612,5,181.002265635449,1
"CORR1561","Reserva Comunal Mascalco","H0062",1454.36124234601,23.4155282923724,1,33.2070427295747,0
"CORR1562","Reserva Comunal Mascalco","H0053",1454.36124234601,14.8013051989146,1,52.5328050034908,1
"CORR1563","Reserva Comunal Mascalco","H0053",1454.36124234601,14.0128235513181,1,55.4876725566376,1
"CORR1564","Reserva Comunal Mascalco","H0034",1454.36124234601,8.81152118855487,1,88.4829495592202,1
"CORR1565","Reserva Comunal Mascalco","H0027",1454.36124234601,8.40350150325566,1,92.719188633098,1
"CORR1566","Manglar de la Bahia de Cispata y Sector Aledano del Delta Estuarino del Rio Sinu","H0388",16100.5341765285,24.213352732489,2,336.258902211868,2
"CORR1567","Manglar de la Bahia de Cispata y Sector Aledano del Delta Estuarino del Rio Sinu","H0380",14913.1218051369,20.248281904511,7,371.998859318969,2
"CORR1568","Manglar de la Bahia de Cispata y Sector Aledano del Delta Estuarino del Rio Sinu","H0382",11877.4362454158,16.7827177203111,7,357.537012697845,2
"CORR1569","Manglar de la Bahia de Cispata y Sector Aledano del Delta Estuarino del Rio Sinu","H0389",15730.4935232336,24.7400885907532,2,321.330224024348,2
"CORR1570","Manglar de la Bahia de Cispata y Sector Aledano del Delta Estuarino del Rio Sinu","H0392",17842.0494435796,27.1013832418617,2,332.719658192226,2
"CORR1571","Canon del Rio Alicante","H0414",2347.03227619664,17.5745144860373,1,67.8394825099134,1
"CORR1572","Canon del Rio Alicante","H0436",1359.41700685213,9.79185035072939,2,70.5170761617778,2
"CORR1573","Canon del Rio Alicante","H0420",2347.03227619664,16.1905545857676,1,73.6289784264109,1
"CORR1574","Canon del Rio Alicante","H0428",1153.07387690049,8.21148071940807,1,71.2465941696418,1
"CORR1575","Canon del Rio Alicante","H0413",2347.03227619664,14.9894309425027,1,79.5479124131269,1
"CORR1576","Del Humedal San Silvestre","H0393",4642.20270360754,23.360661603955,1,101.083974505479,1
"CORR1577","Del Humedal San Silvestre","H0391",4642.20270360754,23.1185837854897,1,102.135182538374,1
"CORR1578","Del Humedal San Silvestre","H0387",4642.20270360754,17.7686114769936,1,132.892100814223,1
"CORR1579","Del Humedal San Silvestre","H0385",4642.20270360754,16.4503343662255,1,143.482698498917,1
"CORR1580","Del Humedal San Silvestre","H0384",4642.20270360754,12.530532387743,1,188.404675722434,1
"CORR1581","Complejo Cenagoso de Zarate Malibu y Veladero","H0381",3157.79433009693,5.70229920810996,3,282.125076208013,2
"CORR1582","Complejo Cenagoso de Zarate Malibu y Veladero","H0383",3157.79433009693,5.32984814881844,3,301.854856163731,2
"CORR1583","Complejo Cenagoso de Zarate Malibu y Veladero","H0384",3157.79433009693,5.14774332284542,3,312.480671091751,2
"CORR1584","Complejo Cenagoso de Zarate Malibu y Veladero","H0374",3369.0641262946,5.51308913215478,4,311.612516133248,1
"CORR1585","Complejo Cenagoso de Zarate Malibu y Veladero","H0379",3157.79433009693,5.1127529740334,3,314.814828923743,1
"CORR1586","Complejo Cenagoso del Bajo Sinu","H0388",11339.5138114207,21.2915717037645,3,269.479364348255,1
"CORR1587","Complejo Cenagoso del Bajo Sinu","H0389",13056.0102192428,24.7865621966343,3,266.50498302293,1
"CORR1588","Complejo Cenagoso del Bajo Sinu","H0392",12687.9637523834,23.5837023169502,3,272.19756382284,1
"CORR1589","Complejo Cenagoso del Bajo Sinu","H0381",12531.0993787262,12.1548835091096,3,522.258523348616,3
"CORR1590","Complejo Cenagoso del Bajo Sinu","H0383",12531.0993787262,12.6115207868113,3,503.318380995658,3
"CORR1591","Canon del Usumacinta","H0013",3799.33471540573,19.3331621423423,4,101.694831601911,4
"CORR1592","Canon del Usumacinta","H0033",3771.19227233103,19.5549810938164,4,99.7792789115403,3
"CORR1593","Canon del Usumacinta","H0010",3799.33471540573,18.3404019455035,4,107.225451377972,4
"CORR1594","Canon del Usumacinta","H0008",3799.33471540573,17.470187962532,4,112.633137674541,4
"CORR1595","Canon del Usumacinta","H0011",3799.33471540573,17.4568377706207,4,112.664544616838,4
"CORR1596","Ecosistema de Manglar y Lagunar  Cienaga de la Caimanera","H0388",15457.4595943949,22.3384311192391,4,350.425077170866,2
"CORR1597","Ecosistema de Manglar y Lagunar  Cienaga de la Caimanera","H0381",16648.5868314245,13.9847414002582,4,603.280059237273,4
"CORR1598","Ecosistema de Manglar y Lagunar  Cienaga de la Caimanera","H0383",16648.5868314245,14.4372276865792,4,584.339916884316,4
"CORR1599","Ecosistema de Manglar y Lagunar  Cienaga de la Caimanera","H0389",17186.389607144,25.0440431000563,4,347.526518911589,2
"CORR1600","Ecosistema de Manglar y Lagunar  Cienaga de la Caimanera","H0392",16817.0987678154,24.1107483777352,4,353.219099711497,2
"CORR1601","En el Territorio Colectivo del Consejo Comunitario de la Comunidad Negra de la Plata","H0529",5283.67688985217,43.356811595895,3,61.1916842596357,0
"CORR1602","En el Territorio Colectivo del Consejo Comunitario de la Comunidad Negra de la Plata","H0528",3745.2885326687,25.1492753678099,3,74.8930681976293,1
"CORR1603","En el Territorio Colectivo del Consejo Comunitario de la Comunidad Negra de la Plata","H0528",5478.47791556556,35.1677748688627,2,78.4285019162436,1
"CORR1604","En el Territorio Colectivo del Consejo Comunitario de la Comunidad Negra de la Plata","H0527",2467.89692240523,14.9390952338425,3,83.2648209277673,0
"CORR1605","En el Territorio Colectivo del Consejo Comunitario de la Comunidad Negra de la Plata","H0527",997.867181722803,5.58575184448832,1,90.3854930681379,1
"CORR1606","Cuchilla de San Antonio","H0479",838.957889387229,15.285068308085,2,27.8334576649992,0
"CORR1607","Cuchilla de San Antonio","H0478",838.957889387229,14.3753091443412,2,29.6011745243066,0
"CORR1608","Cuchilla de San Antonio","H0473",838.957889387229,7.66315375020208,2,55.6133003258264,0
"CORR1609","Cuchilla de San Antonio","H0476",1882.76687221293,14.0339157057474,2,68.0382390554516,1
"CORR1610","Cuchilla de San Antonio","H0475",838.957889387229,7.40364432967361,2,57.5797737306721,0
"CORR1611","Cuchilla de San Antonio","H0478",786.30607378067,13.1767204673448,1,30.2234625238267,0
"CORR1612","Cuchilla de San Antonio","H0479",786.30607378067,10.5352056815343,1,37.8787064275528,0
"CORR1613","Cuchilla de San Antonio","H0473",786.30607378067,8.56545243422484,1,46.6127550054414,0
"CORR1614","Cuchilla de San Antonio","H0475",786.30607378067,8.2182661333196,1,48.579228410287,0
"CORR1615","Cuchilla de San Antonio","H0476",3174.33591205415,18.1183238934767,5,88.8100281636442,1
"CORR1616","Area de Conservacion La Caverna","H0083",416.042455801734,6.45873674622976,2,33.1653208955215,1
"CORR1617","Area de Conservacion La Caverna","H0074",516.739574128225,7.68986261116329,1,34.7185777381409,1
"CORR1618","Area de Conservacion La Caverna","H0085",416.042455801734,6.17335254434654,2,34.7185777381411,1
"CORR1619","Area de Conservacion La Caverna","H0074",516.739574128225,7.16693165043063,1,37.2694276094839,1
"CORR1620","Area de Conservacion La Caverna","H0089",514.387989984999,8.70642040441367,2,30.3632154858009,2
"CORR1621","Zona de Uso Comun I y Zona VIII","H0018",413.533056538298,3.2613774343831,1,66.8273020213741,3
"CORR1622","Zona de Uso Comun I y Zona VIII","H0018",413.533056538298,3.27664114182086,1,66.5462178190628,3
"CORR1623","Zona de Uso Comun I y Zona VIII","H0029",413.533056538298,3.07402990550617,1,70.8042026877848,3
"CORR1624","Zona de Uso Comun I y Zona VIII","H0007",413.533056538298,2.76321857967255,1,78.8179321382325,3
"CORR1625","Zona de Uso Comun I y Zona VIII","H0012",413.533056538298,2.81007252726379,1,77.5847870422796,3
"CORR1626","Ensenada de Rionegro  los Bajos Aledanos  las Cienagas de Marimonda y el Salado","H0380",13763.8579274236,31.7684335959668,7,218.385427844006,1
"CORR1627","Ensenada de Rionegro  los Bajos Aledanos  las Cienagas de Marimonda y el Salado","H0382",10728.1629475923,26.5245856319825,7,203.92358122288,1
"CORR1628","Ensenada de Rionegro  los Bajos Aledanos  las Cienagas de Marimonda y el Salado","H0390",5325.71966785471,16.6347756304728,2,161.751210416244,1
"CORR1629","Ensenada de Rionegro  los Bajos Aledanos  las Cienagas de Marimonda y el Salado","H0386",9927.30057995534,17.7836434957637,5,281.673485845737,1
"CORR1630","Ensenada de Rionegro  los Bajos Aledanos  las Cienagas de Marimonda y el Salado","H0389",14059.1916023108,38.3445285130763,2,184.854654544005,1
"CORR1631","Hacienda El Viejo","H0349",3092.86121077753,21.4221911854773,4,72.8003132792926,2
"CORR1632","Hacienda El Viejo","H0350",1855.57147162744,14.3504357599794,4,65.1722037498038,2
"CORR1633","Hacienda El Viejo","H0351",2299.99620196354,10.8733426192733,4,106.65566237129,2
"CORR1634","Hacienda El Viejo","H0352",3604.37570946839,16.0303144979458,6,113.357729370042,2
"CORR1635","Hacienda El Viejo","H0353",6414.38602774876,19.1194076791668,7,169.131874708386,3
"CORR1636","Bahia de Chame","H0373",14966.2769101027,50.8531776648406,4,147.729714731582,5
"CORR1637","Bahia de Chame","H0377",23243.8804736402,58.0907430209604,5,200.931918148042,6
"CORR1638","Bahia de Chame","H0377",23243.8804736402,57.7401739082444,5,202.134772313031,6
"CORR1639","Bahia de Chame","H0372",27977.5216163511,64.2884695711628,5,218.523602527617,4
"CORR1640","Bahia de Chame","H0375",27977.5216163511,63.5139577918003,5,221.159474345429,4
"CORR1641","Donoso","H0373",11622.2337456889,92.8898342349319,4,62.4286396566173,3
"CORR1642","Donoso","H0377",20175.4566223497,93.1717550420138,3,108.461944507924,2
"CORR1643","Donoso","H0377",20175.4566223497,92.1399966496339,3,109.664798672912,2
"CORR1644","Donoso","H0372",20466.0801212469,84.1551882844047,3,121.940785560141,2
"CORR1645","Donoso","H0375",20466.0801212469,82.3580267103827,3,124.576657377953,2
"CORR1646","Del Complejo de  Humedales de Ayapel","H0383",6034.08031467831,27.9367193074611,1,109.813096771006,2
"CORR1647","Del Complejo de  Humedales de Ayapel","H0381",6034.08031467831,26.472069343831,1,115.911273531083,2
"CORR1648","Del Complejo de  Humedales de Ayapel","H0384",9493.52851428815,34.8055837848075,5,138.584027869831,2
"CORR1649","Del Complejo de  Humedales de Ayapel","H0385",9499.93454169191,40.4392140338232,5,119.233363244342,2
"CORR1650","Del Complejo de  Humedales de Ayapel","H0387",8595.0094837131,36.0851869639907,3,120.76552803642,2
"CORR1651","Del Rio Minero y sus Zonas Aledanas","H0473",8425.36532638946,55.1955832241689,3,77.7422840207972,1
"CORR1652","Del Rio Minero y sus Zonas Aledanas","H0475",8425.36532638946,52.3423911845299,3,81.9942265658233,1
"CORR1653","Del Rio Minero y sus Zonas Aledanas","H0478",8425.36532638946,43.9839858353598,3,97.4915777486947,1
"CORR1654","Del Rio Minero y sus Zonas Aledanas","H0479",8425.36532638946,40.1995103900986,3,106.668671552743,1
"CORR1655","Del Rio Minero y sus Zonas Aledanas","H0460",4290.09340426493,16.4355368745598,5,132.544392426287,2
"CORR1656","Reserva Las Guacamayas","H0083",9008.65352827529,60.1521592955403,2,77.2478558131303,2
"CORR1657","Reserva Las Guacamayas","H0091",7770.44935558193,50.9078097479413,2,78.7540022423044,2
"CORR1658","Reserva Las Guacamayas","H0100",5202.04046024718,33.7814985593663,2,79.2522407509994,1
"CORR1659","Reserva Las Guacamayas","H0091",7770.44935558193,48.529115320937,2,82.5835293446821,2
"CORR1660","Reserva Las Guacamayas","H0085",9008.65352827529,52.5665333154564,2,88.3979276127511,2
"CORR1661","Zonas de Uso Comun I II III y IV","H0018",823.83810183942,4.56577189113676,2,95.2738488054706,2
"CORR1662","Zonas de Uso Comun I II III y IV","H0018",823.83810183942,4.5024048105933,2,96.5812386891059,2
"CORR1663","Zonas de Uso Comun I II III y IV","H0029",823.83810183942,3.83316871404218,2,113.56791681867,2
"CORR1664","Zonas de Uso Comun I II III y IV","H0016",823.83810183942,3.80783009343883,2,114.764266392932,1
"CORR1665","Zonas de Uso Comun I II III y IV","H0007",1732.63500025781,7.84636381077411,3,116.522784371816,3
"CORR1666","Ecosistema de Sabanas Abiertas y Arbustivas y Sistemas Asociados en el Municipio de Galeras","H0381",724.136915325906,2.11058208875628,1,174.646791013299,1
"CORR1667","Ecosistema de Sabanas Abiertas y Arbustivas y Sistemas Asociados en el Municipio de Galeras","H0383",724.136915325906,2.09691538854601,1,175.767317521514,1
"CORR1668","Ecosistema de Sabanas Abiertas y Arbustivas y Sistemas Asociados en el Municipio de Galeras","H0384",724.136915325906,1.97494831527514,1,186.620601647676,1
"CORR1669","Ecosistema de Sabanas Abiertas y Arbustivas y Sistemas Asociados en el Municipio de Galeras","H0385",724.136915325906,1.68964235844016,1,218.171430094348,1
"CORR1670","Ecosistema de Sabanas Abiertas y Arbustivas y Sistemas Asociados en el Municipio de Galeras","H0387",724.136915325906,1.61310634675011,1,228.534558580904,1
"CORR1671","Complejo Cienagas Papayal","H0391",648.655878792668,3.51200348313749,1,94.1847292395522,1
"CORR1672","Complejo Cienagas Papayal","H0393",648.655878792668,3.36499630364298,1,98.2980348339378,1
"CORR1673","Complejo Cienagas Papayal","H0384",648.655878792668,3.07792287246736,1,107.642478241228,1
"CORR1674","Complejo Cienagas Papayal","H0387",648.655878792668,2.94890360347861,1,112.162495807113,1
"CORR1675","Complejo Cienagas Papayal","H0385",648.655878792668,2.96946445016357,1,111.442176679671,1
"CORR1676","Parque Ecologico Tuzandepetl","H0007",518.028701793783,1.41240812128204,1,193.138499560704,3
"CORR1677","Parque Ecologico Tuzandepetl","H0012",518.028701793783,1.37316476689464,1,198.659920456343,3
"CORR1678","Parque Ecologico Tuzandepetl","H0029",518.028701793783,1.2773381958246,1,213.576705473749,3
"CORR1679","Parque Ecologico Tuzandepetl","H0018",518.028701793783,1.28181749803889,1,213.146669429039,3
"CORR1680","Parque Ecologico Tuzandepetl","H0021",518.028701793783,1.29694313101345,1,210.382937819372,3
"CORR1681","Luriza","H0381",4635.36978044841,4.85238300989153,7,486.187294381512,3
"CORR1682","Luriza","H0374",4846.63957668508,4.78633373899347,8,515.674734306746,2
"CORR1683","Luriza","H0383",4635.36978044841,4.66346736074969,7,505.91707433723,3
"CORR1684","Luriza","H0379",4635.36978044841,4.54836989647441,7,518.877047097241,2
"CORR1685","Luriza","H0384",4635.36978044841,4.56658633184307,7,516.618712331296,3
"CORR1686","Area de Uso Comun del Nucleo Agrario El Barrio de La Soledad","H0016",5140.05433962531,32.1919758870467,3,84.7276672445248,3
"CORR1687","Area de Uso Comun del Nucleo Agrario El Barrio de La Soledad","H0018",572.513836119026,3.91375737213591,1,77.2581707048857,2
"CORR1688","Area de Uso Comun del Nucleo Agrario El Barrio de La Soledad","H0018",572.513836119026,3.75594839066633,1,80.525529402641,2
"CORR1689","Area de Uso Comun del Nucleo Agrario El Barrio de La Soledad","H0027",5140.05433962531,23.2489521303618,3,117.543701473747,3
"CORR1690","Area de Uso Comun del Nucleo Agrario El Barrio de La Soledad","H0034",5140.05433962531,21.5793494106623,3,126.761401100515,3
"CORR1691","de la Playona y la Loma de Caleta","H0380",4181.61856325187,84.5333563347924,3,24.7307542807889,1
"CORR1692","de la Playona y la Loma de Caleta","H0382",6193.21192786023,78.9615993574497,3,39.3496356133999,1
"CORR1693","de la Playona y la Loma de Caleta","H0386",20179.6618971191,93.5324362122199,5,108.263187962385,1
"CORR1694","de la Playona y la Loma de Caleta","H0390",14787.3461703735,27.4616776704418,7,271.813984447271,3
"CORR1695","de la Playona y la Loma de Caleta","H0398",13944.8518474197,26.9137748697993,6,261.645802205226,2
"CORR1696","Lapa Verde","H0353",5219.35614714542,58.6577323426332,6,44.6278838397506,2
"CORR1697","Lapa Verde","H0354",6737.98697084049,75.9852600792605,4,44.4789319973539,2
"CORR1698","Lapa Verde","H0353",7118.48293984219,62.1168599770155,7,57.5104552553519,2
"CORR1699","Lapa Verde","H0355",9043.26381398808,74.8504284672611,4,60.5709745384783,2
"CORR1700","Lapa Verde","H0355",10950.7864350151,83.1339538056234,4,66.1264966661109,2
"CORR1701","Lago Azul los Manat es","H0382",5904.39034353845,59.2662055555692,4,50.0301815569263,1
"CORR1702","Lago Azul los Manat es","H0380",8940.07514379716,69.6161384678197,4,64.4920281780512,1
"CORR1703","Lago Azul los Manat es","H0386",19449.5476088056,86.2683616320143,6,113.353456801983,2
"CORR1704","Lago Azul los Manat es","H0390",2017.13943165063,9.19379375233542,3,110.547541091232,1
"CORR1705","Lago Azul los Manat es","H0398",10171.6018035108,23.1043777713606,5,222.533950681718,1
"CORR1706","El Palomar","H0381",4696.03414847081,4.9737201222488,7,480.603059601276,3
"CORR1707","El Palomar","H0374",4907.30396419874,4.89999338625907,8,510.090499526509,2
"CORR1708","El Palomar","H0383",4696.03414847081,4.77789213743485,7,500.332839556993,3
"CORR1709","El Palomar","H0379",4696.03414847081,4.65857211312045,7,513.292812317003,2
"CORR1710","El Palomar","H0384",4696.03414847081,4.67743568823522,7,511.03447755106,3
"CORR1716","Golfo de Tribuga Cabo Corrientes","H0510",302.989271948243,0.938581917197049,1,162.975810376078,0
"CORR1717","Golfo de Tribuga Cabo Corrientes","H0485",302.989271948243,1.02144949186483,1,149.668591495161,0
