ID,endID,crrdr_d,focal_pa_area_sqkm,focal_pa_pct_overlap,nPAs,LCP_length_km,nKBAs,biomass_mean,biomass_min,biomass_max,mean_m,min_m,max_m,range_m,nCountries,Countries,name,iso_a3,are_km2,endnode_elevrange_m,StartNode_areakm2,StartNode_elevrange_m
Barro Colorado,H0377,CORR0563,32628.65208,71.21720098,7,229.7609283,5,82.32770934,19.74095726,119.6304703,185.1051873,5,1617,1612,1,PAN,Panama,PAN,10.9,419.1104736,11.18425382,93.81576443
Barro Colorado,H0373,CORR0571,16075.7186,52.13140175,4,154.715098,4,69.27980174,1.944000006,130.2148895,231.7924114,26,1594.310791,1568.310791,1,PAN,Panama,PAN,5.9,564,11.18425382,93.81576443
Barro Colorado,H0377,CORR0568,27114.11832,66.22279924,4,205.4541677,3,76.62736909,1.335371614,119.0190735,269.8681399,20,1617,1597,1,PAN,Panama,PAN,10.9,419.1104736,11.18425382,93.81576443
Barro Colorado,H0377,CORR0577,33797.48879,71.90560614,7,235.7399819,5,81.81573535,0.550000012,119.6304703,175.7127524,5,1607.741089,1602.741089,1,PAN,Panama,PAN,10.9,419.1104736,11.18425382,93.81576443
Barro Colorado,H0377,CORR0567,27114.11832,66.61807611,4,204.2513136,3,76.4333361,1.335371614,119.0190735,263.6024689,20,1607.741089,1587.741089,1,PAN,Panama,PAN,10.9,419.1104736,11.18425382,93.81576443
Barro Colorado,H0372,CORR0574,35059.56974,66.63354725,7,264.0808769,6,83.15717542,19.74095726,119.61866,187.7318475,5,1813,1808,1,PAN,Panama,PAN,5.9,459.3896484,11.18425382,93.81576443
El Rosario,H0145,CORR0173,12699.48899,26.84137252,6,243.6231572,5,71.77086491,16.21098709,108.1398773,512.9114208,110,2362,2252,2,"GTM, MEX",Guatemala,GTM,5,547,11.20565267,60
El Rosario,H0148,CORR0175,12413.67844,28.43520055,4,224.7512174,5,73.45598871,16.21098709,123.7168655,378.8210729,110,1753,1643,2,"GTM, MEX",Guatemala,GTM,5.9,435,11.20565267,60
El Rosario,H0134,CORR0172,12697.46096,32.02183523,5,204.1640596,4,73.22323926,16.21098709,102.1512222,275.2050026,110,1896,1786,2,"GTM, MEX",Guatemala,GTM,39.4,616,11.20565267,60
El Rosario,H0148,CORR0174,12413.67844,28.50494139,4,224.1955535,5,73.32287138,16.21098709,123.7168655,376.1901125,110,1753,1643,2,"GTM, MEX",Guatemala,GTM,5.9,435,11.20565267,60
El Rosario,H0124,CORR0171,12413.67844,31.5298972,4,202.678543,4,72.0112288,16.21098709,102.1512222,270.8601922,110,1881,1771,2,"GTM, MEX",Guatemala,GTM,9.2,440,11.20565267,60
Parque Ecologico Tuzandepetl,H0007,CORR1676,0,0,0,193.1384996,3,42.5209868,6.431007862,109.4147491,243.750843,9,1630,1621,1,MEX,Mexico,MEX,5.9,490,11.2119448,44
Parque Ecologico Tuzandepetl,H0018,CORR1679,0,0,0,213.1466694,3,42.26969515,6.431007862,97.27526855,255.178243,9,2063.195313,2054.195313,1,MEX,Mexico,MEX,39.4,1127,11.2119448,44
Parque Ecologico Tuzandepetl,H0012,CORR1677,0,0,0,198.6599205,3,43.05262575,6.431007862,109.4147491,282.3067275,9,1850,1841,1,MEX,Mexico,MEX,26.8,616,11.2119448,44
Parque Ecologico Tuzandepetl,H0029,CORR1678,0,0,0,213.5767055,3,44.04308904,6.431007862,109.4147491,316.7126524,9,1743,1734,1,MEX,Mexico,MEX,114.8,690.161499,11.2119448,44
Parque Ecologico Tuzandepetl,H0021,CORR1680,0,0,0,210.3829378,3,45.33655543,6.431007862,109.4147491,333.5315552,9,1600,1591,1,MEX,Mexico,MEX,22.6,689,11.2119448,44
Guiexoxa,H0018,CORR1865,0,0,0,113.0869601,3,55.51900668,15.97716522,99.8764801,529.2903705,77,2203,2126,1,MEX,Mexico,MEX,39.4,1127,11.31915351,270.8119507
Guiexoxa,H0027,CORR1862,0,0,0,80.66797665,2,44.01677695,12.61731529,106.6701965,1025.754757,208.6247559,2004,1795.375244,1,MEX,Mexico,MEX,21.8,786,11.31915351,270.8119507
Guiexoxa,H0018,CORR1864,0,0,0,109.8196014,3,55.15992359,15.97716522,99.8764801,479.8432448,77,2147.958496,2070.958496,1,MEX,Mexico,MEX,39.4,1127,11.31915351,270.8119507
Guiexoxa,H0034,CORR1863,0,0,0,89.88567628,2,44.70934159,12.61731529,106.6701965,1062.306695,208.6247559,1880,1671.375244,1,MEX,Mexico,MEX,5,547.4034424,11.31915351,270.8119507
Guiexoxa,H0016,CORR1861,0,0,0,47.85194243,2,46.31126471,22.31077576,80.99559021,1177.692735,471,1800,1329,1,MEX,Mexico,MEX,20.1,871.6506348,11.31915351,270.8119507
Hacienda El Viejo,H0350,CORR1632,4923.496553,38.07685238,6,65.17220375,2,46.680979,5.831012249,110.9808426,249.0539454,5,1590,1585,1,CRI,Costa Rica,CRI,5,607,11.51706438,141
Hacienda El Viejo,H0353,CORR1635,12179.70734,36.30414339,8,169.1318747,3,69.43917878,8.352014542,136.3749542,591.8477672,5,2215,2210,1,CRI,Costa Rica,CRI,169.2,1491.418457,11.51706438,141
Hacienda El Viejo,H0349,CORR1631,6147.04117,42.57646308,7,72.80031328,2,56.46641648,5.831012249,93.22090149,295.8971175,5,1549,1544,1,CRI,Costa Rica,CRI,15.9,513.31604,11.51706438,141
Hacienda El Viejo,H0352,CORR1634,9364.650223,41.64890132,7,113.3577294,2,64.30627602,8.352014542,117.8823624,357.0117172,5,1783,1778,1,CRI,Costa Rica,CRI,29.3,624,11.51706438,141
Hacienda El Viejo,H0351,CORR1633,8062.617786,38.1164132,6,106.6556624,2,61.91025718,8.352014542,103.1120224,285.385837,5,1787,1782,1,CRI,Costa Rica,CRI,35.2,516.050415,11.51706438,141
Cerros de Turrubares,H0353,CORR0694,3378.362181,26.97044208,4,63.0709037,2,66.1855907,23.93967438,111.487648,1029.744418,84,2123,2039,1,CRI,Costa Rica,CRI,169.2,1491.418457,11.84464569,497.9259644
Cerros de Turrubares,H0363,CORR0693,1666.144501,16.92809674,2,49.41439815,3,84.95214367,35.00072479,145.2545929,777.3105059,130,1846,1716,1,CRI,Costa Rica,CRI,8.4,1051,11.84464569,497.9259644
Cerros de Turrubares,H0361,CORR0692,1666.144501,17.80915497,2,46.90145981,3,91.64188472,50.42831802,145.2545929,914.2349496,130,1914,1784,1,CRI,Costa Rica,CRI,18.4,1045,11.84464569,497.9259644
Cerros de Turrubares,H0353,CORR0695,3350.000981,26.76488606,4,62.91005868,2,64.81009903,23.93967438,113.1987915,1027.137831,84,2019,1935,1,CRI,Costa Rica,CRI,169.2,1491.418457,11.84464569,497.9259644
Cerros de Turrubares,H0356,CORR0691,1692.700869,17.00700634,2,50.03018156,2,76.60948275,31.17031097,136.6507416,980.1042805,274.1358337,2022,1747.864166,1,CRI,Costa Rica,CRI,10.9,734,11.84464569,497.9259644
Cabo Blanco,H0351,CORR0002,7891.319664,21.58801615,8,184.4104933,4,58.89330128,2.112913847,106.429306,234.8248122,3,1787,1784,1,CRI,Costa Rica,CRI,35.2,516.050415,12.49647461,381
Cabo Blanco,H0361,CORR0003,10264.7249,17.93341589,10,288.5478288,7,63.04979164,2.112913847,145.2545929,310.6662855,3,1914,1911,1,CRI,Costa Rica,CRI,18.4,1045,12.49647461,381
Cabo Blanco,H0363,CORR0004,10264.7249,17.78613378,10,290.984944,7,62.63103323,2.112913847,145.2545929,293.6130587,3,1846,1843,1,CRI,Costa Rica,CRI,8.4,1051,12.49647461,381
Cabo Blanco,H0356,CORR0005,12386.83438,22.8163262,12,273.8401152,5,60.15668794,2.112913847,113.2979889,348.3954543,3,2022,2019,1,CRI,Costa Rica,CRI,10.9,734,12.49647461,381
Cabo Blanco,H0352,CORR0001,9193.35198,24.26563619,9,191.1125603,4,60.47402424,2.112913847,117.8823624,280.4541975,3,1783,1780,1,CRI,Costa Rica,CRI,29.3,624,12.49647461,381
La Chorrera   Manchon Guamuchal,H0247,CORR1126,2952.220591,19.77553064,4,77.43741348,3,45.315454,3.317799091,108.5600052,499.4683365,4.203047752,2068,2063.796952,1,GTM,Guatemala,GTM,132.4,1920,12.59474512,21
La Chorrera   Manchon Guamuchal,H0258,CORR1129,3918.900837,24.44520896,4,83.14188745,2,43.10903175,3.317799091,110.1794968,686.9262971,4.203047752,2616,2611.796952,1,GTM,Guatemala,GTM,98,2349,12.59474512,21
La Chorrera   Manchon Guamuchal,H0237,CORR1128,3560.511149,20.35991465,6,90.80521422,3,48.00890469,3.317799091,106.8613281,762.5391328,4.203047752,2793,2788.796952,1,GTM,Guatemala,GTM,511.8,3004,12.59474512,21
La Chorrera   Manchon Guamuchal,H0247,CORR1127,2952.220591,20.18240428,4,75.89066123,2,44.18627453,3.317799091,105.1310349,522.9697259,4.203047752,2621.140381,2616.937333,1,GTM,Guatemala,GTM,132.4,1920,12.59474512,21
La Chorrera   Manchon Guamuchal,H0237,CORR1130,2648.204471,15.44988004,3,89.01640531,2,45.14609204,3.291072845,115.4584274,467.5047469,4,3486.745117,3482.745117,1,GTM,Guatemala,GTM,511.8,3004,12.59474512,21
Cienaga de Corralito,H0392,CORR1213,0,0,0,235.9912374,1,61.53008412,2.163390636,126.825386,297.7776324,8,1768.101929,1760.101929,1,COL,Colombia,COL,6.7,739,12.66035434,6
Cienaga de Corralito,H0390,CORR1214,0,0,0,222.5409175,1,64.73748408,2.163390636,180.0582581,439.4643063,8,1690,1682,1,COL,Colombia,COL,7.5,386,12.66035434,6
Cienaga de Corralito,H0388,CORR1211,0,0,0,233.2730379,1,60.36467424,2.163390636,128.3620605,269.166531,8,1798,1790,1,COL,Colombia,COL,6.7,585,12.66035434,6
Cienaga de Corralito,H0389,CORR1212,0,0,0,230.2986566,1,59.93129921,2.163390636,134.4808197,274.3190295,8,1623,1615,1,COL,Colombia,COL,7.5,569.7305908,12.66035434,6
Cienaga de Corralito,H0425,CORR1215,0,0,0,251.1960735,1,66.06592233,2.163390636,167.5852966,350.5649046,8,2561,2553,1,COL,Colombia,COL,2258.5,2604,12.66035434,6
Zona de Uso Comun I y Zona VIII,H0018,CORR1622,0,0,0,66.54621782,3,56.65531161,22.90147209,93.91333008,557.082735,81,2063.195313,1982.195313,1,MEX,Mexico,MEX,39.4,1127,12.68226348,104
Zona de Uso Comun I y Zona VIII,H0007,CORR1624,0,0,0,78.81793214,3,60.38371664,22.90147209,86.21623993,699.6279371,81,1634,1553,1,MEX,Mexico,MEX,5.9,490,12.68226348,104
Zona de Uso Comun I y Zona VIII,H0012,CORR1625,0,0,0,77.58478704,3,58.14200444,22.90147209,94.46684265,667.1752026,81,1850,1769,1,MEX,Mexico,MEX,26.8,616,12.68226348,104
Zona de Uso Comun I y Zona VIII,H0029,CORR1623,0,0,0,70.80420269,3,54.87772884,22.90147209,98.72792816,612.4123982,81,1689.572998,1608.572998,1,MEX,Mexico,MEX,114.8,690.161499,12.68226348,104
Zona de Uso Comun I y Zona VIII,H0018,CORR1621,0,0,0,66.82730202,3,57.83526541,22.90147209,103.4272079,568.9970915,81,2225,2144,1,MEX,Mexico,MEX,39.4,1127,12.68226348,104
Much Kanan K aax,H0135,CORR2391,46562.48962,37.35276859,15,635.7347222,8,73.46646633,7.277805328,107.8383789,175.342199,4,2007,2003,4,"BLZ, GTM, HND, MEX",Belize,BLZ,36,911.2108154,12.68647907,29
Much Kanan K aax,H0131,CORR2395,70253.11858,42.41163691,19,844.0939527,11,72.93521441,7.277805328,113.1534119,302.8907476,4,2087,2083,4,"BLZ, GTM, HND, MEX",Belize,BLZ,9.2,975,12.68647907,29
Much Kanan K aax,H0142,CORR2394,72776.98422,43.27591432,19,856.8508964,11,73.13162626,7.277805328,108.4373703,318.7127907,4,2087,2083,4,"BLZ, GTM, HND, MEX",Belize,BLZ,121.5,1244,12.68647907,29
Much Kanan K aax,H0131,CORR2393,70679.8901,42.55962682,19,846.2472895,11,72.9840143,7.277805328,110.3909378,308.4450164,4,2087,2083,4,"BLZ, GTM, HND, MEX",Belize,BLZ,9.2,975,12.68647907,29
Much Kanan K aax,H0125,CORR2392,73480.3289,43.51216623,19,860.4307462,11,73.14693448,7.277805328,108.4373703,325.0837761,4,2121,2117,4,"BLZ, GTM, HND, MEX",Belize,BLZ,20.1,1310.162292,12.68647907,29
Machaca Creek,H0135,CORR1296,15004.27873,50.76427776,7,150.7117167,4,69.5113855,7.277805328,107.2269897,278.2629056,6,2007,2001,3,"BLZ, GTM, HND",Guatemala,GTM,36,911.2108154,12.83554234,19
Machaca Creek,H0216,CORR1299,15984.67975,48.14183902,8,169.3875943,4,66.15306214,10.05439663,99.32872009,422.1900585,5.658417702,2140.258057,2134.599639,3,"BLZ, GTM, HND",Guatemala,GTM,15.1,824.4211426,12.83554234,19
Machaca Creek,H0216,CORR1298,15592.89445,47.52262762,8,167.3924082,4,66.00997466,10.05439663,99.32872009,405.1264292,5.658417702,2164,2158.341582,3,"BLZ, GTM, HND",Guatemala,GTM,15.1,824.4211426,12.83554234,19
Machaca Creek,H0176,CORR1297,9860.966391,34.94839361,8,144.1245003,4,80.08682711,15.97489357,126.2290726,211.706547,3,1609,1606,2,"BLZ, GTM",Guatemala,GTM,5,581,12.83554234,19
Machaca Creek,H0220,CORR1300,13291.94667,40.82580855,12,166.3526311,4,80.22692872,15.97489357,126.2290726,345.7326158,3,1750,1747,2,"BLZ, GTM",Guatemala,GTM,753.9,1763,12.83554234,19
Cahuita,H0366,CORR0106,3973.671944,37.25553174,2,53.34084037,3,90.66579771,24.64195061,133.4017639,468.7452793,11,1745,1734,2,"CRI, PAN",Costa Rica,CRI,12.6,546,12.85127664,28.66343021
Cahuita,H0369,CORR0109,3035.392689,27.41523393,2,55.39726203,4,86.07366691,24.64195061,161.2047119,498.7026665,11,2058.995361,2047.995361,1,CRI,Costa Rica,CRI,4712.9,2632.327881,12.85127664,28.66343021
Cahuita,H0369,CORR0110,6900.518158,50.7658384,2,68.05124824,3,95.52276073,24.64195061,139.1348877,628.8397447,11,1877,1866,2,"CRI, PAN",Costa Rica,CRI,4712.9,2632.327881,12.85127664,28.66343021
Cahuita,H0369,CORR0107,687.1904863,6.71177565,2,51.20813337,4,75.84147709,26.55334091,126.6815491,383.7703805,11,1685,1674,1,CRI,Costa Rica,CRI,4712.9,2632.327881,12.85127664,28.66343021
Cahuita,H0360,CORR0108,3155.849585,26.08613936,3,60.59206659,4,81.57884865,49.3090477,115.9617691,446.4454768,8,1923,1915,1,CRI,Costa Rica,CRI,65.3,953,12.85127664,28.66343021
Altos de Campana,H0373,CORR0091,12097.37228,47.09093863,3,128.8301782,4,74.55705088,36.35992813,114.7771606,561.8992726,154,1594.310791,1440.310791,1,PAN,Panama,PAN,5.9,564,13.41406816,323.9060974
Altos de Campana,H0375,CORR0095,24993.45742,62.0288935,4,202.1841147,3,82.14053712,32.5921402,119.61866,289.1226727,9,1719,1710,1,PAN,Panama,PAN,5,391,13.41406816,323.9060974
Altos de Campana,H0377,CORR0092,24044.53551,64.88111197,4,185.7661096,3,81.0281453,32.5921402,119.0190735,330.9824218,20,1607.741089,1587.741089,1,PAN,Panama,PAN,10.9,419.1104736,13.41406816,323.9060974
Altos de Campana,H0372,CORR0094,24993.45742,62.85674914,4,199.5482429,3,81.86321947,32.5921402,119.61866,270.8214371,9,1813,1804,1,PAN,Panama,PAN,5.9,459.3896484,13.41406816,323.9060974
Altos de Campana,H0377,CORR0093,24044.53551,64.45936028,4,186.9689638,3,81.21173809,32.5921402,119.0190735,337.4750855,20,1617,1597,1,PAN,Panama,PAN,10.9,419.1104736,13.41406816,323.9060974
Ribera Oeste del Lago Alajuela,H0377,CORR2037,31704.02537,66.16391487,7,240.320119,3,81.14645213,19.74095726,141.222168,178.0552589,5,1607.741089,1602.741089,1,PAN,Panama,PAN,10.9,419.1104736,13.41892292,259
Ribera Oeste del Lago Alajuela,H0375,CORR2040,31982.72722,62.57199799,7,256.4348319,3,81.90992648,19.74095726,141.222168,211.0916445,5,1719,1714,1,PAN,Panama,PAN,5,391,13.41892292,259
Ribera Oeste del Lago Alajuela,H0377,CORR2038,31704.02537,65.83079175,7,241.5229732,3,81.27975438,19.74095726,141.222168,183.8451835,5,1617,1612,1,PAN,Panama,PAN,10.9,419.1104736,13.41892292,259
Ribera Oeste del Lago Alajuela,H0372,CORR2039,31982.72722,63.22846382,7,253.7989601,3,81.6932374,19.74095726,141.222168,196.0911012,5,1813,1808,1,PAN,Panama,PAN,5.9,459.3896484,13.41892292,259
Ribera Oeste del Lago Alajuela,H0373,CORR2036,20881.31565,54.50008203,7,191.9109345,4,76.66656328,19.74095726,141.222168,198.8761034,5,1594.310791,1589.310791,1,PAN,Panama,PAN,5.9,564,13.41892292,259
Cerrezuela,H0375,CORR1135,17222.12255,54.98686755,4,157.0665375,2,75.22941764,3.151648045,136.7779083,693.4738283,10,1719,1709,1,PAN,Panama,PAN,5,391,13.60652122,164.2862
Cerrezuela,H0373,CORR1131,9337.74114,52.61536588,4,88.88696724,2,62.19072487,3.151648045,120.4606781,502.1160206,10,1594.310791,1584.310791,1,PAN,Panama,PAN,5.9,564,13.60652122,164.2862
Cerrezuela,H0372,CORR1134,17222.12255,55.53105836,4,155.5105864,2,74.96231074,3.151648045,136.7779083,699.4728601,10,1813,1803,1,PAN,Panama,PAN,5.9,459.3896484,13.60652122,164.2862
Cerrezuela,H0377,CORR1132,17222.12255,61.660137,4,140.0419479,2,73.01460719,3.151648045,136.7779083,607.9772641,10,1607.741089,1597.741089,1,PAN,Panama,PAN,10.9,419.1104736,13.60652122,164.2862
Cerrezuela,H0377,CORR1133,17222.12255,61.12844706,4,141.244802,2,73.28568467,3.151648045,136.7779083,614.7044034,10,1617,1607,1,PAN,Panama,PAN,10.9,419.1104736,13.60652122,164.2862
El Porvenir,H0010,CORR1893,23863.44404,28.55420494,6,430.2109652,5,67.18378556,3.888342381,116.7990341,411.1813173,42,2098.760498,2056.760498,2,"GTM, MEX",Mexico,MEX,16.8,765,13.6366184,34
El Porvenir,H0008,CORR1895,28281.55722,34.20387005,6,425.9383928,5,65.20413218,3.888342381,108.2663193,344.5502082,42,1833,1791,2,"GTM, MEX",Mexico,MEX,6.7,560,13.6366184,34
El Porvenir,H0013,CORR1891,23863.44404,28.95626675,6,424.194,5,66.89282527,3.888342381,116.7990341,389.1420109,42,1852,1810,2,"GTM, MEX",Mexico,MEX,5,572,13.6366184,34
El Porvenir,H0033,CORR1892,23863.44404,30.12493281,6,407.6005624,4,66.37682793,3.888342381,117.862175,348.7153948,42,1714,1672,2,"GTM, MEX",Mexico,MEX,5,361,13.6366184,34
El Porvenir,H0048,CORR1894,23863.44404,31.37020009,6,391.2231631,4,64.70741652,3.888342381,110.2702026,296.8306069,42,1699.957642,1657.957642,2,"GTM, MEX",Mexico,MEX,7.5,704.0334473,13.6366184,34
Arrecifes de Sian Ka an,H0142,CORR2365,73864.61346,38.90561445,19,967.0139336,12,72.61790961,1.182876945,114.9584427,293.9972241,-4,2124,2128,4,"BLZ, GTM, HND, MEX",Mexico,MEX,121.5,1244,13.65159799,2
Arrecifes de Sian Ka an,H0125,CORR2361,73480.3289,38.7817034,19,964.9624382,12,72.45196949,1.182876945,108.4373703,289.3591705,-4,2121,2125,4,"BLZ, GTM, HND, MEX",Mexico,MEX,20.1,1310.162292,13.65159799,2
Arrecifes de Sian Ka an,H0131,CORR2364,70253.11858,37.72092365,19,948.6256447,12,72.25400875,1.182876945,113.1534119,269.1784296,-4,2087,2091,4,"BLZ, GTM, HND, MEX",Mexico,MEX,9.2,975,13.65159799,2
Arrecifes de Sian Ka an,H0131,CORR2363,70679.8901,37.86330735,19,950.7789815,12,72.29830948,1.182876945,110.3909378,274.121991,-4,2087,2091,4,"BLZ, GTM, HND, MEX",Mexico,MEX,9.2,975,13.65159799,2
Arrecifes de Sian Ka an,H0142,CORR2362,72776.98422,38.55360597,19,961.3825884,12,72.43604113,1.182876945,108.4373703,283.5837096,-4,2087,2091,4,"BLZ, GTM, HND, MEX",Mexico,MEX,121.5,1244,13.65159799,2
N C P E Valentin Gomez Farias,H0033,CORR1777,23863.43813,29.87072549,6,411.1283755,5,66.49233403,3.888342381,117.862175,347.9243415,42,1714,1672,2,"GTM, MEX",Mexico,MEX,5,361,13.74490261,28
N C P E Valentin Gomez Farias,H0048,CORR1779,23863.43813,31.09261561,6,394.7509762,5,64.84446772,3.888342381,110.2702026,296.6095945,42,1699.957642,1657.957642,2,"GTM, MEX",Mexico,MEX,7.5,704.0334473,13.74490261,28
N C P E Valentin Gomez Farias,H0008,CORR1780,28281.5502,33.9252243,6,429.4662059,6,65.32749001,3.888342381,108.2663193,343.8892494,42,1833,1791,2,"GTM, MEX",Mexico,MEX,6.7,560,13.74490261,28
N C P E Valentin Gomez Farias,H0010,CORR1778,23863.43813,28.31839201,6,433.8146013,6,67.23748432,3.888342381,116.7990341,409.908827,42,2098.760498,2056.760498,2,"GTM, MEX",Mexico,MEX,16.8,765,13.74490261,28
N C P E Valentin Gomez Farias,H0013,CORR1776,23863.43813,28.71379567,6,427.7976362,6,66.9498014,3.888342381,116.7990341,388.0635899,42,1852,1810,2,"GTM, MEX",Mexico,MEX,5,572,13.74490261,28
Fila Masigue,H0349,CORR0809,14694.38683,22.82365918,8,325.1337328,2,53.63701721,1.460000038,117.9896774,236.9411418,31,1722,1691,2,"CRI, NIC",Nicaragua,NIC,15.9,513.31604,13.90372905,173.5883179
Fila Masigue,H0345,CORR0808,6987.465368,15.66248231,4,225.3562236,2,60.62127028,18.88933182,117.7171936,761.4221903,234,2011.727661,1777.727661,2,"HND, NIC",Nicaragua,NIC,62,784.59021,13.90372905,173.5883179
Fila Masigue,H0350,CORR0810,7381.604241,12.46384686,6,299.036585,3,52.88311208,7.14572382,117.9896774,219.9430293,31,1590.408691,1559.408691,2,"CRI, NIC",Nicaragua,NIC,5,607,13.90372905,173.5883179
Fila Masigue,H0348,CORR0806,4925.062467,14.92241846,4,166.6368719,1,61.75445749,19.12628365,117.7171936,715.4551802,234,1643.109009,1409.109009,1,NIC,Nicaragua,NIC,5,232,13.90372905,173.5883179
Fila Masigue,H0347,CORR0807,6513.417379,20.21744191,4,162.7748218,2,62.28158022,16.54296112,115.393425,596.6924381,204,1571,1367,1,NIC,Nicaragua,NIC,5,331.0843506,13.90372905,173.5883179
Laguna El Jocotal,H0332,CORR2045,504.3019978,1.685753543,3,152.4718129,1,50.59778235,5.937610626,103.8193207,848.6633116,24,1802,1778,2,"HND, SLV",El Salvador,SLV,7.5,262.7845459,13.9230435,28
Laguna El Jocotal,H0338,CORR2043,7739.858639,25.90434333,6,152.172331,1,53.96663347,5.937610626,120.1102066,927.4750918,24,1862,1838,2,"HND, SLV",El Salvador,SLV,10.1,500,13.9230435,28
Laguna El Jocotal,H0346,CORR2041,782.2204827,4.089716389,5,97.62863642,2,60.45124915,4.74343729,102.8655777,594.9432237,24,2016,1992,1,SLV,El Salvador,SLV,8.4,826,13.9230435,28
Laguna El Jocotal,H0335,CORR2044,504.3019978,1.720358576,3,149.3783084,1,51.58638628,5.937610626,107.8165054,833.5080452,24,1824,1800,2,"HND, SLV",El Salvador,SLV,25.1,454,13.9230435,28
Laguna El Jocotal,H0340,CORR2042,799.1145619,3.545641031,4,114.7799699,1,44.93984918,5.937610626,91.42088318,645.5546666,24,1699,1675,2,"HND, SLV",El Salvador,SLV,5,431.7313232,13.9230435,28
Los Rosales,H0381,CORR0516,0,0,0,463.8335358,3,52.96645821,1.519999981,132.5406036,130.4724179,1,1635,1634,1,COL,Colombia,COL,10.1,482,14.0201958,179
Los Rosales,H0374,CORR0518,0,0,0,493.3209757,2,47.81999059,1.519999981,132.5406036,112.8431076,1,1771,1770,1,COL,Colombia,COL,17.6,681.7889404,14.0201958,179
Los Rosales,H0383,CORR0517,0,0,0,483.5633157,3,55.01929595,1.519999981,132.5406036,177.5379133,1,2213,2212,1,COL,Colombia,COL,46.1,906.8863525,14.0201958,179
Los Rosales,H0379,CORR0520,0,0,0,496.5232885,2,48.12197637,1.519999981,132.5406036,126.3061218,1,1892,1891,1,COL,Colombia,COL,21.8,817,14.0201958,179
Los Rosales,H0384,CORR0519,0,0,0,494.1891307,3,55.87794465,1.519999981,134.4231873,209.8698007,1,2074.302979,2073.302979,1,COL,Colombia,COL,5.9,466,14.0201958,179
Islas Advent  Zorra y Juan Gallego,H0377,CORR2033,32687.88447,70.84220899,7,231.4436232,4,81.20030617,1.870000005,119.6304703,183.8487308,5,1617,1612,1,PAN,Panama,PAN,10.9,419.1104736,14.07734564,72
Islas Advent  Zorra y Juan Gallego,H0375,CORR2035,32966.58632,67.14860672,7,246.3554819,4,81.86105329,1.870000005,119.61866,212.2393605,5,1719,1714,1,PAN,Panama,PAN,5,391,14.07734564,72
Islas Advent  Zorra y Juan Gallego,H0372,CORR2034,32966.58632,67.88236838,7,243.7196101,4,81.6345918,1.870000005,119.61866,196.6102106,5,1813,1808,1,PAN,Panama,PAN,5.9,459.3896484,14.07734564,72
Islas Advent  Zorra y Juan Gallego,H0377,CORR2032,32687.88447,71.21717099,7,230.240769,4,81.0608023,1.870000005,119.6304703,177.792757,5,1607.741089,1602.741089,1,PAN,Panama,PAN,10.9,419.1104736,14.07734564,72
